image_id,pred_category_zero_based,pred_label,predicted_bbox_xywh,score,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,exact_bbox_and_category_match,old_IDR_false_accept
408,17,S1,"[729.666748046875, 2089.25, 257.9166259765625, 224.166748046875]",0.13785590,"[729.666666666667, 2089.25, 257.9166666666665, 224.16666666666652]",1,0.000000,0.000000,0.999999,1,1,1,0
408,16,L5,"[756.75, 1826.75, 403.75, 387.083251953125]",0.13579389,"[756.75, 1826.7500000000002, 403.75, 387.08333333333326]",1,0.000000,0.000000,1.000000,1,1,1,0
408,15,L4,"[900.5, 1574.6666259765625, 420.4166259765625, 314.16650390625]",0.13578166,"[900.5, 1574.6666666666667, 420.41666666666697, 314.16666666666674]",1,0.000000,0.000000,0.999999,1,1,1,0
408,14,L3,"[879.6666870117188, 1243.4166259765625, 437.08331298828125, 266.25]",0.13578089,"[879.666666666667, 1243.4166666666667, 437.08333333333303, 266.25]",1,0.000000,0.000000,1.000000,1,1,1,0
408,13,L2,"[879.6666870117188, 880.9166870117188, 407.91668701171875, 262.08331298828125]",0.13578065,"[879.666666666667, 880.9166666666667, 407.9166666666665, 262.0833333333335]",1,0.000000,0.000000,1.000000,1,1,1,0
408,12,L1,"[856.7500610351562, 516.3333129882812, 389.16656494140625, 272.49993896484375]",0.13576138,"[856.75, 516.3333333333335, 389.16666666666697, 272.5]",1,0.000000,0.000000,0.999999,1,1,1,0
408,11,T12,"[868.952392578125, 187.76190185546875, 395.71435546875, 307.6190490722656]",0.13566650,"[868.9523809523811, 187.76190476190484, 395.71428571428544, 307.6190476190476]",1,0.000000,0.000000,1.000000,1,1,1,0
409,17,S1,"[501.9615783691406, 1851.5767822265625, 181.15377807617188, 241.1539306640625]",0.13785565,"[501.96153846153857, 1851.576923076923, 181.15384615384596, 241.15384615384642]",1,0.000000,0.000000,0.999999,1,1,1,0
409,11,T12,"[707.12744140625, 173.10784912109375, 353.13720703125, 309.9999694824219]",0.13601467,"[707.1274509803922, 173.10784313725497, 353.13725490196055, 310.0]",1,-0.250000,0.250000,1.000000,1,1,0,1
409,13,L2,"[853.8846435546875, 793.8846435546875, 354.2308349609375, 269.6153564453125]",0.13546674,"[853.8846153846155, 793.8846153846155, 354.23076923076906, 269.6153846153845]",1,0.000000,0.000000,1.000000,1,1,1,0
409,16,L5,"[571.1923828125, 1640.038330078125, 358.07696533203125, 398.461669921875]",0.12951796,"[571.1923076923076, 1640.0384615384617, 358.0769230769231, 398.46153846153834]",1,0.000000,0.000000,0.999999,1,1,1,0
409,15,L4,"[773.1153564453125, 1405.423095703125, 363.8463134765625, 363.84619140625]",0.12915570,"[773.1153846153845, 1405.423076923077, 363.8461538461538, 363.84615384615404]",1,0.000000,0.000000,0.999999,1,1,1,0
409,14,L3,"[878.8847045898438, 1118.8846435546875, 336.92303466796875, 298.4615478515625]",0.12536517,"[878.8846153846155, 1118.8846153846155, 336.9230769230767, 298.46153846153834]",1,0.000000,0.000000,0.999999,1,1,1,0
409,12,L1,"[776.9616088867188, 472.73077392578125, 363.84613037109375, 304.23077392578125]",0.12337060,"[776.9615384615383, 472.73076923076934, 363.8461538461538, 304.2307692307692]",1,0.000000,0.000000,1.000000,1,1,1,0
410,17,S1,"[910.5556030273438, 1922.4443359375, 263.33331298828125, 80.0001220703125]",0.13785590,"[910.5555555555554, 1922.4444444444443, 263.3333333333335, 80.0]",1,0.000000,0.000000,0.999998,1,1,1,0
410,16,L5,"[901.666748046875, 1662.4444580078125, 298.888916015625, 209.9998779296875]",0.13770616,"[901.6666666666667, 1662.4444444444443, 298.8888888888887, 210.0]",1,-0.250000,0.250000,0.999999,1,1,0,1
410,15,L4,"[890.5555419921875, 1371.333251953125, 318.8890380859375, 223.3333740234375]",0.13770552,"[890.5555555555554, 1371.3333333333333, 318.88888888888914, 223.33333333333348]",1,0.000000,0.000000,0.999999,1,1,1,0
410,14,L3,"[783.8889770507812, 1075.7777099609375, 347.77777099609375, 267.77783203125]",0.13769801,"[783.8888888888889, 1075.7777777777778, 347.7777777777778, 267.7777777777778]",1,0.000000,0.000000,0.999999,1,1,1,0
410,13,L2,"[686.111083984375, 822.4443969726562, 338.888916015625, 265.55548095703125]",0.13759185,"[686.1111111111111, 822.4444444444445, 338.88888888888914, 265.55555555555554]",1,0.000000,0.000000,0.999999,1,1,1,0
410,10,T11,"[560.370361328125, 159.48147583007812, 260.0, 193.33334350585938]",0.13660340,"[560.3703703703704, 159.48148148148158, 260.0, 193.33333333333331]",1,0.000000,0.000000,1.000000,1,1,1,0
410,12,L1,"[621.6666870117188, 593.5555419921875, 312.22222900390625, 252.22216796875]",0.13359945,"[621.6666666666667, 593.5555555555555, 312.2222222222222, 252.22222222222229]",1,0.000000,0.000000,1.000000,1,1,1,0
410,11,T12,"[573.3333740234375, 365.0370178222656, 306.2962646484375, 224.81484985351562]",0.12448213,"[573.3333333333333, 365.03703703703707, 306.2962962962963, 224.81481481481478]",1,0.000000,0.000000,1.000000,1,1,1,0
411,17,S1,"[1137.3636474609375, 2207.136474609375, 246.36376953125, 240.45458984375]",0.13785574,"[1137.363636363636, 2207.1363636363635, 246.3636363636365, 240.4545454545455]",1,0.000000,0.000000,0.999998,1,1,1,0
411,17,S1,"[1205.5455322265625, 1952.5908203125, 362.272705078125, 360.0]",0.10080339,"[1137.363636363636, 2207.1363636363635, 246.3636363636365, 240.4545454545455]",1,12.250000,139.750000,0.109969,0,0,0,0
411,16,L5,"[1207.8182373046875, 1643.5, 369.091064453125, 257.727294921875]",0.10076661,"[1205.5454545454545, 1952.5909090909092, 362.272727272727, 359.9999999999998]",1,-100.500000,105.000000,0.000000,1,0,0,1
411,15,L4,"[1123.727294921875, 1245.772705078125, 389.54541015625, 328.181884765625]",0.09986651,"[1207.8181818181815, 1643.5, 369.09090909090946, 257.72727272727275]",1,-97.750000,143.250000,0.000000,1,0,0,1
411,14,L3,"[966.9091186523438, 916.227294921875, 410.00006103515625, 362.272705078125]",0.09966949,"[1123.7272727272725, 1245.7727272727273, 389.5454545454545, 328.18181818181824]",1,-107.750000,135.250000,0.030908,1,0,0,1
411,13,L2,"[814.6363525390625, 627.5908813476562, 405.45458984375, 360.0]",0.09196994,"[966.909090909091, 916.2272727272729, 410.0, 362.27272727272714]",1,-112.000000,112.000000,0.065362,1,0,0,1
411,9,T10,"[653.9661254882812, 132.059326171875, 377.79656982421875, 264.2372741699219]",0.08251354,,0,,,,0,0,0,0
411,12,L1,"[709.8983154296875, 377.8219909667969, 387.9661865234375, 318.4745788574219]",0.07603365,"[814.6363636363635, 627.5909090909091, 405.4545454545455, 360.0]",1,-103.750000,103.750000,0.077818,1,0,0,1
412,17,S1,"[920.0, 1989.5, 236.0, 216.000244140625]",0.13784170,"[920.0, 1989.5, 236.0, 216.0]",1,0.000000,0.000000,0.999999,1,1,1,0
412,17,S1,"[954.0, 1713.5001220703125, 342.0, 354.0001220703125]",0.12171649,"[920.0, 1989.5, 236.0, 216.0]",1,0.500000,138.500000,0.100814,1,0,0,1
412,16,L5,"[1074.0, 1435.5001220703125, 348.0, 319.9998779296875]",0.12170675,"[954.0, 1713.5, 342.0, 354.0]",1,-46.750000,109.750000,0.041792,1,0,0,1
412,15,L4,"[1086.0, 1091.5001220703125, 352.0, 277.9998779296875]",0.12153652,"[1074.0, 1435.5, 348.0, 320.0]",1,-92.750000,100.750000,0.000000,1,0,0,1
412,14,L3,"[1024.0, 751.5000610351562, 390.0, 277.99993896484375]",0.10939538,"[1086.0, 1091.5, 352.0, 278.0]",1,-91.250000,110.250000,0.000000,1,0,0,1
412,13,L2,"[960.0, 425.5000305175781, 406.0, 301.9999694824219]",0.10901184,"[1024.0, 751.5, 390.0, 278.0]",1,-87.750000,107.250000,0.000000,1,0,0,1
412,12,L1,"[943.611083984375, 175.55555725097656, 364.1666259765625, 246.1111297607422]",0.10900262,"[960.0, 425.5, 406.0, 302.0]",1,-91.250000,91.250000,0.000000,1,0,0,1
413,17,S1,"[915.1956176757812, 2066.4130859375, 259.99993896484375, 183.04345703125]",0.13784595,"[915.1956521739128, 2066.413043478261, 260.0, 183.0434782608695]",1,-0.250000,0.250000,0.999999,1,1,0,1
413,11,T12,"[746.9761352539062, 155.19839477539062, 371.90484619140625, 314.7619323730469]",0.13149293,"[746.9761904761905, 155.19841269841262, 371.90476190476204, 314.7619047619047]",1,0.000000,0.000000,1.000000,1,1,1,0
413,12,L1,"[815.1956787109375, 435.9782409667969, 379.565185546875, 320.8695983886719]",0.12593186,"[815.1956521739128, 435.97826086956525, 379.5652173913045, 320.86956521739137]",1,0.000000,0.000000,1.000000,1,1,1,0
413,15,L4,"[976.065185546875, 1462.065185546875, 329.565185546875, 266.5216064453125]",0.12578325,"[976.0652173913043, 1462.0652173913045, 329.5652173913045, 266.52173913043475]",1,0.000000,0.000000,0.999999,1,1,1,0
413,16,L5,"[943.4564819335938, 1783.80419921875, 333.91314697265625, 286.087158203125]",0.12573785,"[943.4565217391303, 1783.804347826087, 333.913043478261, 286.086956521739]",1,0.000000,0.000000,0.999999,1,1,1,0
413,14,L3,"[980.4129638671875, 1131.6304931640625, 366.5218505859375, 262.1739501953125]",0.12534651,"[980.4130434782608, 1131.6304347826087, 366.521739130435, 262.17391304347825]",1,0.000000,0.000000,0.999999,1,1,1,0
413,13,L2,"[908.6738891601562, 759.8912963867188, 390.43475341796875, 310.00006103515625]",0.12130561,"[908.6739130434783, 759.8913043478261, 390.4347826086955, 310.0000000000001]",1,0.000000,0.000000,1.000000,1,1,1,0
414,17,S1,"[763.2632446289062, 2315.526611328125, 260.0, 125.262939453125]",0.13785313,"[763.2631578947367, 2315.5263157894738, 260.0, 125.26315789473665]",1,0.000000,0.000000,0.999996,1,1,1,0
414,16,L5,"[744.8421630859375, 2020.78955078125, 341.578857421875, 220.526123046875]",0.13311671,"[744.8421052631579, 2020.7894736842104, 341.5789473684208, 220.52631578947376]",1,0.000000,0.000000,0.999999,1,1,1,0
414,15,L4,"[650.1052856445312, 1723.421142578125, 378.42108154296875, 265.26318359375]",0.13267122,"[650.1052631578946, 1723.421052631579, 378.4210526315792, 265.26315789473665]",1,0.000000,0.000000,0.999999,1,1,1,0
414,14,L3,"[515.894775390625, 1460.26318359375, 373.15789794921875, 273.157958984375]",0.13145863,"[515.894736842105, 1460.2631578947367, 373.1578947368421, 273.1578947368423]",1,0.000000,0.000000,0.999999,1,1,1,0
414,13,L2,"[410.631591796875, 1162.8948974609375, 394.2105712890625, 296.842041015625]",0.12575355,"[410.6315789473683, 1162.8947368421052, 394.2105263157896, 296.8421052631579]",1,0.000000,0.000000,0.999999,1,1,1,0
414,9,T10,"[368.7143249511719, 129.2857208251953, 281.4284973144531, 224.2857208251953]",0.11994155,"[368.7142857142857, 129.28571428571428, 281.4285714285714, 224.28571428571428]",1,0.000000,0.000000,1.000000,1,1,1,0
414,10,T11,"[345.8571472167969, 365.0, 301.4286193847656, 225.71435546875]",0.11306191,"[345.8571428571429, 364.99999999999994, 301.42857142857133, 225.71428571428572]",1,0.250000,0.250000,1.000000,1,1,0,1
414,12,L1,"[373.7894592285156, 905.0, 336.3157653808594, 257.368408203125]",0.09228010,"[373.7894736842104, 904.9999999999999, 336.31578947368416, 257.36842105263156]",1,0.250000,0.250000,1.000000,1,1,0,1
414,11,T12,"[338.7017822265625, 605.5263671875, 327.5438232421875, 243.33331298828125]",0.07460833,"[338.70175438596493, 605.5263157894736, 327.54385964912274, 243.33333333333326]",1,0.000000,0.000000,1.000000,1,1,1,0
415,0,T1,"[976.421142578125, 1652.368408203125, 307.368408203125, 252.1053466796875]",0.13785411,,0,,,,0,0,0,0
415,0,T1,"[934.3158569335938, 1952.3685302734375, 349.47369384765625, 281.0528564453125]",0.13785402,,0,,,,0,0,0,0
415,0,T1,"[821.157958984375, 2210.26318359375, 341.578857421875, 312.6318359375]",0.13785370,,0,,,,0,0,0,0
415,0,T1,"[934.3158569335938, 1060.26318359375, 328.42095947265625, 238.9473876953125]",0.13779169,,0,,,,0,0,0,0
415,0,T1,"[963.2632446289062, 1357.6317138671875, 325.78936767578125, 228.4210205078125]",0.13776360,,0,,,,0,0,0,0
415,0,T1,"[847.2857055664062, 249.28573608398438, 308.57147216796875, 235.71429443359375]",0.13628100,,0,,,,0,0,0,0
415,0,T1,"[898.3508911132812, 761.6666870117188, 324.03509521484375, 264.38592529296875]",0.13605751,,0,,,,0,0,0,0
415,0,T1,"[864.4285888671875, 507.8571472167969, 311.4285888671875, 240.00009155273438]",0.13355038,,0,,,,0,0,0,0
415,0,T1,"[792.2105712890625, 2476.052734375, 246.842041015625, 156.84228515625]",0.12062363,,0,,,,0,0,0,0
415,8,T9,"[852.1429443359375, 6.68831205368042, 281.428466796875, 220.38963317871094]",0.09905995,"[852.1428571428571, 6.688311688311687, 281.42857142857133, 220.38961038961037]",1,0.000000,0.000000,1.000000,1,1,1,0
416,17,S1,"[687.9230346679688, 1990.3846435546875, 190.769287109375, 202.6922607421875]",0.13618542,"[687.9230769230767, 1990.3846153846155, 190.76923076923094, 202.6923076923074]",1,0.000000,0.000000,0.999999,1,1,1,0
416,11,T12,"[670.7142333984375, 257.8571472167969, 332.85711669921875, 294.2856750488281]",0.13364904,"[670.7142857142857, 257.85714285714283, 332.8571428571428, 294.2857142857143]",1,0.000000,0.000000,0.999999,1,1,1,0
416,13,L2,"[836.0, 832.6923217773438, 344.615234375, 292.69232177734375]",0.12870492,"[836.0, 832.6923076923076, 344.6153846153843, 292.69230769230785]",1,0.000000,0.000000,0.999999,1,1,1,0
416,14,L3,"[905.2307739257812, 1182.6922607421875, 302.30755615234375, 250.3846435546875]",0.12421059,"[905.230769230769, 1182.6923076923078, 302.3076923076924, 250.38461538461524]",1,0.000000,0.000000,0.999999,1,1,1,0
416,12,L1,"[757.15380859375, 532.6923217773438, 340.769287109375, 298.4615478515625]",0.12227780,"[757.1538461538457, 532.6923076923077, 340.76923076923094, 298.46153846153845]",1,0.000000,0.000000,1.000000,1,1,1,0
416,16,L5,"[730.230712890625, 1751.923095703125, 327.3077392578125, 336.923095703125]",0.11564568,"[730.230769230769, 1751.923076923077, 327.3076923076924, 336.9230769230769]",1,0.000000,0.000000,1.000000,1,1,1,0
416,15,L4,"[866.7691650390625, 1480.769287109375, 315.769287109375, 310.0]",0.10834387,"[866.7692307692305, 1480.769230769231, 315.76923076923094, 309.9999999999998]",1,0.250000,0.250000,0.999999,1,1,0,1
417,17,S1,"[786.1937866210938, 2063.836669921875, 228.3673095703125, 240.408203125]",0.13785201,"[786.1938775510203, 2063.8367346938776, 228.36734693877543, 240.40816326530603]",1,0.000000,0.000000,0.999999,1,1,1,0
417,14,L3,"[1024.9693603515625, 1188.3265380859375, 369.18359375, 250.8162841796875]",0.13778175,"[1024.9693877551017, 1188.3265306122448, 369.18367346938794, 250.8163265306123]",1,0.000000,0.000000,0.999999,1,1,1,0
417,16,L5,"[837.2142944335938, 1763.8367919921875, 387.55096435546875, 373.2652587890625]",0.13778025,"[837.2142857142853, 1763.8367346938776, 387.55102040816337, 373.26530612244915]",1,0.000000,0.000000,1.000000,1,1,1,0
417,15,L4,"[1006.6019897460938, 1492.4080810546875, 381.42864990234375, 312.0408935546875]",0.13777085,"[1006.6020408163263, 1492.408163265306, 381.42857142857156, 312.0408163265306]",1,0.000000,0.000000,1.000000,1,1,1,0
417,13,L2,"[941.2958984375, 825.0612182617188, 369.1837158203125, 316.12237548828125]",0.13776441,"[941.2959183673465, 825.061224489796, 369.18367346938794, 316.1224489795917]",1,0.000000,0.000000,1.000000,1,1,1,0
417,11,T12,"[727.9150390625, 238.03773498535156, 357.169921875, 315.660400390625]",0.13645707,"[727.9150943396228, 238.0377358490567, 357.16981132075466, 315.66037735849056]",1,0.000000,0.000000,1.000000,1,1,1,0
417,12,L1,"[831.091796875, 527.10205078125, 367.142822265625, 320.2041015625]",0.13541612,"[831.0918367346935, 527.1020408163266, 367.14285714285734, 320.204081632653]",1,0.000000,0.000000,1.000000,1,1,1,0
418,17,S1,"[790.9267578125, 1923.256103515625, 146.58544921875, 212.682861328125]",0.13785499,"[790.9268292682925, 1923.2560975609754, 146.58536585365846, 212.68292682926858]",1,0.000000,0.000000,0.999999,1,1,1,0
418,16,L5,"[829.9512329101562, 1725.695068359375, 302.68292236328125, 317.317138671875]",0.12216652,"[829.9512195121949, 1725.6951219512193, 302.6829268292686, 317.3170731707319]",1,0.000000,0.000000,1.000000,1,1,1,0
418,15,L4,"[964.0974731445312, 1489.1097412109375, 283.17083740234375, 278.2928466796875]",0.12196640,"[964.0975609756099, 1489.1097560975609, 283.1707317073169, 278.29268292682923]",1,0.000000,0.000000,0.999999,1,1,1,0
418,10,T11,"[620.5555419921875, 165.0, 312.22216796875, 284.4444580078125]",0.12115112,"[620.5555555555555, 165.0, 312.2222222222222, 284.44444444444446]",1,0.000000,0.000000,1.000000,1,1,1,0
418,14,L3,"[998.2438354492188, 1220.8170166015625, 266.09747314453125, 217.3170166015625]",0.11798759,"[998.2439024390244, 1220.8170731707316, 266.09756097560967, 217.31707317073165]",1,0.000000,0.000000,0.999998,1,1,1,0
418,13,L2,"[939.707275390625, 915.9390869140625, 290.48779296875, 263.6585693359375]",0.07602149,"[939.7073170731708, 915.939024390244, 290.4878048780488, 263.6585365853657]",1,0.000000,0.000000,0.999999,1,1,1,0
418,11,T12,"[725.592529296875, 382.0185241699219, 309.407470703125, 289.6481628417969]",0.07108375,"[725.5925925925926, 382.01851851851853, 309.4074074074074, 289.6481481481481]",1,0.000000,0.000000,1.000000,1,1,1,0
418,12,L1,"[839.707275390625, 633.01220703125, 305.1219482421875, 285.6097412109375]",0.05807062,"[839.7073170731708, 633.0121951219513, 305.1219512195121, 285.609756097561]",1,0.000000,0.000000,1.000000,1,1,1,0
419,17,S1,"[579.0526733398438, 2286.578857421875, 233.6842041015625, 151.578857421875]",0.13785468,"[579.0526315789475, 2286.578947368421, 233.68421052631538, 151.57894736842127]",1,0.000000,0.000000,0.999998,1,1,1,0
419,16,L5,"[626.4210815429688, 2015.5264892578125, 288.9473876953125, 275.7896728515625]",0.13606349,"[626.4210526315787, 2015.5263157894735, 288.94736842105294, 275.78947368421063]",1,0.000000,0.000000,0.999998,1,1,1,0
419,15,L4,"[594.8421020507812, 1755.0, 346.84210205078125, 212.6317138671875]",0.13544349,"[594.8421052631579, 1755.0, 346.8421052631579, 212.63157894736833]",1,0.000000,0.000000,0.999999,1,1,1,0
419,12,L1,"[392.2105407714844, 1073.421142578125, 283.6842956542969, 204.7366943359375]",0.13465855,"[392.2105263157896, 1073.421052631579, 283.6842105263154, 204.73684210526312]",1,0.000000,0.000000,0.999999,1,1,1,0
419,14,L3,"[529.0526123046875, 1507.6317138671875, 336.3157958984375, 249.4736328125]",0.13150619,"[529.0526315789475, 1507.6315789473683, 336.31578947368416, 249.47368421052624]",1,0.000000,0.000000,0.999999,1,1,1,0
419,13,L2,"[442.2105712890625, 1262.894775390625, 333.6842041015625, 265.2633056640625]",0.10595614,"[442.2105263157896, 1262.8947368421052, 333.6842105263154, 265.2631578947369]",1,0.000000,0.000000,0.999999,1,1,1,0
420,0,T1,"[718.810791015625, 2193.594482421875, 374.8648681640625, 269.45947265625]",0.13785437,,0,,,,0,0,0,0
420,0,T1,"[594.4865112304688, 1209.810791015625, 347.83782958984375, 253.2432861328125]",0.13784759,,0,,,,0,0,0,0
420,0,T1,"[589.0810546875, 1512.513671875, 369.45941162109375, 277.5673828125]",0.13784714,,0,,,,0,0,0,0
420,0,T1,"[635.0270385742188, 1839.5406494140625, 404.59454345703125, 293.7835693359375]",0.13784198,,0,,,,0,0,0,0
420,0,T1,"[597.8147583007812, 919.0740966796875, 335.9259033203125, 235.9259033203125]",0.13781752,,0,,,,0,0,0,0
420,0,T1,"[767.45947265625, 2528.729736328125, 377.567626953125, 296.48681640625]",0.13780861,,0,,,,0,0,0,0
420,0,T1,"[721.513427734375, 2807.108154296875, 337.027099609375, 117.29736328125]",0.13656308,,0,,,,0,0,0,0
420,0,T1,"[616.3333129882812, 600.5555419921875, 350.74072265625, 267.40740966796875]",0.13624059,,0,,,,0,0,0,0
420,9,T10,"[688.208251953125, 121.91667175292969, 324.58331298828125, 237.0833282470703]",0.11216211,"[659.0416666666667, 361.49999999999994, 343.3333333333335, 245.41666666666669]",1,-59.500000,74.000000,0.000000,1,0,0,1
420,0,T1,"[659.0416870117188, 361.5, 343.333251953125, 245.41668701171875]",0.10140973,,0,,,,0,0,0,0
421,17,S1,"[739.5789184570312, 1870.78955078125, 212.631591796875, 209.473876953125]",0.13783513,"[739.5789473684208, 1870.7894736842104, 212.63157894736878, 209.47368421052624]",1,0.000000,0.000000,0.999998,1,1,1,0
421,11,T12,"[554.0784301757812, 122.45098876953125, 347.2550048828125, 308.0392150878906]",0.13359766,"[554.078431372549, 122.45098039215686, 347.2549019607844, 308.03921568627453]",1,0.000000,0.000000,1.000000,1,1,1,0
