image_id,file_name,position,gt_category_zero_based,gt_label,pred_category_zero_based,pred_label,position_match_IDR2,predicted_bbox_xywh,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,old_IDR_false_accept
392,392.png,1,10,T11,10,T11,1,"[720.7647058823529, 427.94117647058823, 302.9411764705883, 239.41176470588238]","[720.7647058823529, 427.94117647058823, 302.9411764705883, 239.41176470588238]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,2,11,T12,11,T12,1,"[764.7142857142857, 659.1428571428572, 328.57142857142856, 271.42857142857144]","[764.7142857142857, 659.1428571428572, 328.57142857142856, 271.42857142857144]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,3,12,L1,12,L1,1,"[835.046511627907, 891.8837209302325, 351.8604651162791, 300.6976744186046]","[835.046511627907, 891.8837209302325, 351.8604651162791, 300.6976744186046]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,4,13,L2,13,L2,1,"[939.6976744186045, 1184.9069767441858, 344.8837209302328, 270.4651162790699]","[939.6976744186045, 1184.9069767441858, 344.8837209302328, 270.4651162790699]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,5,14,L3,14,L3,1,"[997.8372093023258, 1496.53488372093, 328.60465116279056, 223.95348837209303]","[997.8372093023258, 1496.53488372093, 328.60465116279056, 223.95348837209303]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,6,15,L4,15,L4,1,"[1011.7906976744189, 1784.9069767441858, 300.6976744186045, 216.97674418604652]","[1011.7906976744189, 1784.9069767441858, 300.6976744186045, 216.97674418604652]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,7,16,L5,16,L5,1,"[935.046511627907, 2024.4418604651162, 314.6511627906975, 293.720930232558]","[935.046511627907, 2024.4418604651162, 314.6511627906975, 293.720930232558]",1,0.000000,0.000000,1.000000,1,1,0
392,392.png,8,17,S1,17,S1,1,"[893.1860465116279, 2250.0232558139533, 205.34883720930247, 196.7441860465119]","[893.1860465116279, 2250.0232558139533, 205.34883720930247, 196.7441860465119]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,0,8,T9,8,T9,1,"[790.4285714285714, 156.2857142857144, 288.57142857142856, 198.57142857142856]","[790.4285714285714, 156.2857142857144, 288.57142857142856, 198.57142857142856]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,1,9,T10,9,T10,1,"[797.5714285714286, 374.85714285714295, 287.1428571428572, 201.4285714285714]","[797.5714285714286, 374.85714285714295, 287.1428571428572, 201.4285714285714]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,2,10,T11,10,T11,1,"[786.1428571428571, 606.2857142857143, 277.14285714285734, 205.71428571428578]","[786.1428571428571, 606.2857142857143, 277.14285714285734, 205.71428571428578]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,3,11,T12,11,T12,1,"[784.1960784313725, 847.6862745098039, 313.92156862745094, 227.6470588235294]","[784.1960784313725, 847.6862745098039, 313.92156862745094, 227.6470588235294]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,4,12,L1,12,L1,1,"[803.5238095238094, 1084.3809523809523, 319.52380952380963, 224.28571428571422]","[803.5238095238094, 1084.3809523809523, 319.52380952380963, 224.28571428571422]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,5,13,L2,13,L2,1,"[853.5238095238094, 1329.6190476190475, 321.9047619047619, 243.33333333333348]","[853.5238095238094, 1329.6190476190475, 321.9047619047619, 243.33333333333348]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,6,14,L3,14,L3,1,"[917.8095238095236, 1624.857142857143, 319.52380952380963, 210.0]","[917.8095238095236, 1624.857142857143, 319.52380952380963, 210.0]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,7,15,L4,15,L4,1,"[955.9047619047617, 1910.5714285714284, 300.47619047619037, 219.52380952380963]","[955.9047619047617, 1910.5714285714284, 300.47619047619037, 219.52380952380963]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,8,16,L5,16,L5,1,"[917.8095238095236, 2172.476190476191, 312.3809523809523, 302.85714285714266]","[917.8095238095236, 2172.476190476191, 312.3809523809523, 302.85714285714266]",1,0.000000,0.000000,1.000000,1,1,0
393,393.png,9,17,S1,17,S1,1,"[836.8571428571429, 2343.904761904762, 190.95238095238074, 231.90476190476193]","[836.8571428571429, 2343.904761904762, 190.95238095238074, 231.90476190476193]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,0,9,T10,9,T10,1,"[753.4528301886793, 127.0754716981132, 308.11320754716974, 257.16981132075466]","[753.4528301886793, 127.0754716981132, 308.11320754716974, 257.16981132075466]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,1,10,T11,10,T11,1,"[848.0689655172414, 336.3793103448276, 289.7435344827586, 258.2758620689655]","[848.0689655172414, 336.3793103448276, 289.7435344827586, 258.2758620689655]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,2,11,T12,11,T12,1,"[917.0344827586207, 576.0344827586207, 292.75862068965534, 249.65517241379314]","[917.0344827586207, 576.0344827586207, 292.75862068965534, 249.65517241379314]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,3,12,L1,12,L1,1,"[986.0, 819.0833333333333, 299.5833333333335, 264.16666666666674]","[986.0, 819.0833333333333, 299.5833333333335, 264.16666666666674]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,4,13,L2,13,L2,1,"[1054.75, 1102.4166666666665, 303.75, 251.66666666666674]","[1054.75, 1102.4166666666665, 303.75, 251.66666666666674]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,5,14,L3,14,L3,1,"[1100.5833333333335, 1406.5833333333333, 280.8333333333335, 226.66666666666674]","[1100.5833333333335, 1406.5833333333333, 280.8333333333335, 226.66666666666674]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,6,15,L4,15,L4,1,"[1077.666666666667, 1687.8333333333333, 299.58333333333303, 280.83333333333326]","[1077.666666666667, 1687.8333333333333, 299.58333333333303, 280.83333333333326]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,7,16,L5,16,L5,1,"[948.5, 1931.5833333333333, 318.3333333333335, 303.7500000000002]","[948.5, 1931.5833333333333, 318.3333333333335, 303.7500000000002]",1,0.000000,0.000000,1.000000,1,1,0
394,394.png,8,17,S1,17,S1,1,"[883.916666666667, 2148.25, 210.0, 159.58333333333348]","[883.916666666667, 2148.25, 210.0, 159.58333333333348]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,0,11,T12,11,T12,1,"[1249.9019607843138, 165.58823529411765, 357.32026143790836, 282.5490196078431]","[1249.9019607843138, 165.58823529411765, 357.32026143790836, 282.5490196078431]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,1,12,L1,12,L1,1,"[1327.9473684210525, 423.4210526315788, 367.89473684210543, 291.5789473684211]","[1327.9473684210525, 423.4210526315788, 367.89473684210543, 291.5789473684211]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,2,13,L2,13,L2,1,"[1396.3684210526317, 702.3684210526314, 378.42105263157873, 275.7894736842105]","[1396.3684210526317, 702.3684210526314, 378.42105263157873, 275.7894736842105]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,3,14,L3,14,L3,1,"[1462.157894736842, 1018.157894736842, 373.1578947368421, 238.9473684210526]","[1462.157894736842, 1018.157894736842, 373.1578947368421, 238.9473684210526]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,4,15,L4,15,L4,1,"[1475.3157894736842, 1310.2631578947367, 344.2105263157896, 275.78947368421063]","[1475.3157894736842, 1310.2631578947367, 344.2105263157896, 275.78947368421063]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,5,16,L5,16,L5,1,"[1417.4210526315787, 1581.3157894736842, 352.105263157895, 328.42105263157896]","[1417.4210526315787, 1581.3157894736842, 352.105263157895, 328.42105263157896]",1,0.000000,0.000000,1.000000,1,1,0
395,395.png,6,17,S1,17,S1,1,"[1341.1052631578946, 1781.3157894736842, 252.10526315789502, 180.52631578947353]","[1341.1052631578946, 1781.3157894736842, 252.10526315789502, 180.52631578947353]",1,0.000000,0.000000,1.000000,1,1,0
396,396.png,0,10,T11,9,T10,0,"[527.2307692307693, 127.0769230769231, 311.53846153846143, 282.3076923076923]",,0,,,,0,0,0
396,396.png,1,11,T12,10,T11,0,"[574.9230769230769, 376.3076923076924, 342.3076923076924, 300.7692307692307]","[527.2307692307693, 127.0769230769231, 311.53846153846143, 282.3076923076923]",1,86.250000,86.250000,0.047905,0,0,0
396,396.png,2,12,L1,11,T12,0,"[652.1860465116276, 615.3953488372093, 354.18604651162786, 303.0232558139535]","[574.9230769230769, 376.3076923076924, 342.3076923076924, 300.7692307692307]",1,83.000000,83.000000,0.084299,0,0,0
396,396.png,3,13,L2,12,L1,0,"[763.8139534883719, 847.953488372093, 372.7906976744184, 309.9999999999998]","[652.1860465116276, 615.3953488372093, 354.18604651162786, 303.0232558139535]",1,91.750000,91.750000,0.083051,0,0,0
396,396.png,4,14,L3,13,L2,0,"[870.7906976744187, 1168.8837209302324, 335.58139534883685, 272.79069767441865]","[763.8139534883719, 847.953488372093, 372.7906976744184, 309.9999999999998]",1,88.500000,125.500000,0.000000,0,0,0
396,396.png,5,15,L4,14,L3,0,"[898.6976744186043, 1499.1162790697674, 300.69767441860495, 279.76744186046494]","[870.7906976744187, 1168.8837209302324, 335.58139534883685, 272.79069767441865]",1,82.750000,100.250000,0.000000,0,0,0
396,396.png,6,16,L5,15,L4,0,"[807.9999999999998, 1787.4883720930231, 333.25581395348854, 293.720930232558]","[898.6976744186043, 1499.1162790697674, 300.69767441860495, 279.76744186046494]",1,61.000000,106.500000,0.000000,0,0,0
396,396.png,7,17,S1,16,L5,0,"[796.3720930232555, 2036.3255813953488, 254.18604651162786, 143.25581395348854]","[807.9999999999998, 1787.4883720930231, 333.25581395348854, 293.720930232558]",1,2.250000,122.250000,0.088217,0,0,0
397,397.png,0,10,T11,10,T11,1,"[683.8372093023256, 336.8604651162791, 319.3023255813953, 244.88372093023258]","[683.8372093023256, 336.8604651162791, 319.3023255813953, 244.88372093023258]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,1,11,T12,11,T12,1,"[686.1627906976744, 625.232558139535, 361.1627906976746, 261.1627906976744]","[686.1627906976744, 625.232558139535, 361.1627906976746, 261.1627906976744]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,2,12,L1,12,L1,1,"[733.8372093023258, 909.2674418604652, 375.1162790697672, 293.720930232558]","[733.8372093023258, 909.2674418604652, 375.1162790697672, 293.720930232558]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,3,13,L2,13,L2,1,"[796.6279069767443, 1234.8488372093022, 393.7209302325582, 291.3953488372092]","[796.6279069767443, 1234.8488372093022, 393.7209302325582, 291.3953488372092]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,4,14,L3,14,L3,1,"[861.7441860465119, 1551.127906976744, 382.09302325581393, 286.7441860465117]","[861.7441860465119, 1551.127906976744, 382.09302325581393, 286.7441860465117]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,5,15,L4,15,L4,1,"[901.2790697674418, 1906.9418604651162, 351.8604651162791, 233.2558139534883]","[901.2790697674418, 1906.9418604651162, 351.8604651162791, 233.2558139534883]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,6,16,L5,16,L5,1,"[912.9069767441861, 2202.2906976744184, 316.97674418604674, 254.18604651162786]","[912.9069767441861, 2202.2906976744184, 316.97674418604674, 254.18604651162786]",1,0.000000,0.000000,1.000000,1,1,0
397,397.png,7,17,S1,17,S1,1,"[919.8837209302328, 2488.3372093023254, 284.4186046511627, 120.0]","[919.8837209302328, 2488.3372093023254, 284.4186046511627, 120.0]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,0,9,T10,9,T10,1,"[1184.1351351351352, 73.37837837837839, 372.1621621621623, 245.13513513513516]","[1184.1351351351352, 73.37837837837839, 372.1621621621623, 245.13513513513516]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,1,10,T11,10,T11,1,"[1176.5, 341.6666666666667, 358.33333333333326, 236.66666666666669]","[1176.5, 341.6666666666667, 358.33333333333326, 236.66666666666669]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,2,11,T12,11,T12,1,"[1178.5454545454545, 610.9090909090909, 364.54545454545473, 262.27272727272725]","[1178.5454545454545, 610.9090909090909, 364.54545454545473, 262.27272727272725]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,3,12,L1,12,L1,1,"[1194.5555555555557, 908.3333333333334, 398.88888888888914, 292.2222222222223]","[1194.5555555555557, 908.3333333333334, 398.88888888888914, 292.2222222222223]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,4,13,L2,13,L2,1,"[1263.4444444444448, 1203.888888888889, 416.6666666666665, 290.0]","[1263.4444444444448, 1203.888888888889, 416.6666666666665, 290.0]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,5,14,L3,14,L3,1,"[1343.4444444444448, 1503.888888888889, 412.2222222222222, 265.55555555555543]","[1343.4444444444448, 1503.888888888889, 412.2222222222222, 265.55555555555543]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,6,15,L4,15,L4,1,"[1374.5555555555557, 1815.0, 390.0, 305.55555555555566]","[1374.5555555555557, 1815.0, 390.0, 305.55555555555566]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,7,16,L5,16,L5,1,"[1283.4444444444448, 2090.5555555555557, 363.33333333333303, 372.2222222222222]","[1283.4444444444448, 2090.5555555555557, 363.33333333333303, 372.2222222222222]",1,0.000000,0.000000,1.000000,1,1,0
398,398.png,8,17,S1,17,S1,1,"[1265.666666666667, 2383.8888888888887, 330.0, 177.77777777777783]","[1265.666666666667, 2383.8888888888887, 330.0, 177.77777777777783]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,0,10,T11,10,T11,1,"[697.7260273972603, 162.01369863013707, 349.7260273972603, 268.9041095890411]","[697.7260273972603, 162.01369863013707, 349.7260273972603, 268.9041095890411]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,1,11,T12,11,T12,1,"[720.5, 478.1666666666665, 340.55555555555566, 287.7777777777777]","[720.5, 478.1666666666665, 340.55555555555566, 287.7777777777777]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,2,12,L1,12,L1,1,"[745.8378378378379, 817.9189189189191, 358.64864864864876, 280.2702702702701]","[745.8378378378379, 817.9189189189191, 358.64864864864876, 280.2702702702701]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,3,13,L2,13,L2,1,"[789.0810810810813, 1150.3513513513512, 358.6486486486483, 285.67567567567585]","[789.0810810810813, 1150.3513513513512, 358.6486486486483, 285.67567567567585]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,4,14,L3,14,L3,1,"[840.4324324324325, 1520.6216216216217, 347.8378378378379, 291.08108108108104]","[840.4324324324325, 1520.6216216216217, 347.8378378378379, 291.08108108108104]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,5,15,L4,15,L4,1,"[826.9189189189187, 1880.081081081081, 374.864864864865, 342.4324324324323]","[826.9189189189187, 1880.081081081081, 374.864864864865, 342.4324324324323]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,6,16,L5,16,L5,1,"[740.4324324324325, 2215.2162162162163, 393.78378378378375, 391.08108108108127]","[740.4324324324325, 2215.2162162162163, 393.78378378378375, 391.08108108108127]",1,0.000000,0.000000,1.000000,1,1,0
399,399.png,7,17,S1,17,S1,1,"[699.8918918918921, 2515.2162162162163, 269.45945945945914, 228.1081081081079]","[699.8918918918921, 2515.2162162162163, 269.45945945945914, 228.1081081081079]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,0,10,T11,10,T11,1,"[1006.1176470588234, 159.70588235294116, 315.88235294117635, 259.01960784313724]","[1006.1176470588234, 159.70588235294116, 315.88235294117635, 259.01960784313724]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,1,11,T12,11,T12,1,"[1002.1960784313724, 459.70588235294116, 323.72549019607845, 270.7843137254902]","[1002.1960784313724, 459.70588235294116, 323.72549019607845, 270.7843137254902]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,2,12,L1,12,L1,1,"[1017.2631578947369, 778.6842105263157, 336.31578947368416, 278.42105263157885]","[1017.2631578947369, 778.6842105263157, 336.31578947368416, 278.42105263157885]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,3,13,L2,13,L2,1,"[1043.578947368421, 1110.2631578947367, 346.8421052631579, 286.3157894736844]","[1043.578947368421, 1110.2631578947367, 346.8421052631579, 286.3157894736844]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,4,14,L3,14,L3,1,"[1064.6315789473686, 1460.2631578947367, 338.9473684210525, 288.9473684210527]","[1064.6315789473686, 1460.2631578947367, 338.9473684210525, 288.9473684210527]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,5,15,L4,15,L4,1,"[1017.2631578947369, 1802.3684210526314, 357.3684210526317, 323.1578947368423]","[1017.2631578947369, 1802.3684210526314, 357.3684210526317, 323.1578947368423]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,6,16,L5,16,L5,1,"[930.421052631579, 2112.894736842105, 365.2631578947371, 378.4210526315792]","[930.421052631579, 2112.894736842105, 365.2631578947371, 378.4210526315792]",1,0.000000,0.000000,1.000000,1,1,0
400,400.png,7,17,S1,17,S1,1,"[835.6842105263161, 2302.3684210526317, 199.47368421052624, 280.5263157894733]","[835.6842105263161, 2302.3684210526317, 199.47368421052624, 280.5263157894733]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,0,8,T9,8,T9,1,"[873.2647058823528, 78.99019607843144, 304.11764705882354, 229.60784313725492]","[873.2647058823528, 78.99019607843144, 304.11764705882354, 229.60784313725492]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,1,9,T10,9,T10,1,"[869.0471698113207, 334.62264150943395, 323.20754716981116, 243.96226415094338]","[869.0471698113207, 334.62264150943395, 323.20754716981116, 243.96226415094338]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,2,10,T11,10,T11,1,"[880.1046511627907, 611.2790697674419, 349.5348837209302, 263.48837209302326]","[880.1046511627907, 611.2790697674419, 349.5348837209302, 263.48837209302326]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,3,11,T12,11,T12,1,"[910.3372093023255, 876.3953488372093, 375.11627906976753, 312.3255813953489]","[910.3372093023255, 876.3953488372093, 375.11627906976753, 312.3255813953489]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,4,12,L1,12,L1,1,"[999.0000000000002, 1183.5000000000002, 372.5, 320.0]","[999.0000000000002, 1183.5000000000002, 372.5, 320.0]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,5,13,L2,13,L2,1,"[1089.0000000000002, 1521.0000000000002, 370.0, 295.0]","[1089.0000000000002, 1521.0000000000002, 370.0, 295.0]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,6,14,L3,14,L3,1,"[1166.5000000000002, 1883.5000000000002, 330.0, 252.49999999999977]","[1166.5000000000002, 1883.5000000000002, 330.0, 252.49999999999977]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,7,15,L4,15,L4,1,"[1126.5000000000002, 2196.0, 370.0, 335.0]","[1126.5000000000002, 2196.0, 370.0, 335.0]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,8,16,L5,16,L5,1,"[951.5000000000002, 2446.0, 372.5, 370.0]","[951.5000000000002, 2446.0, 372.5, 370.0]",1,0.000000,0.000000,1.000000,1,1,0
401,401.png,9,17,S1,17,S1,1,"[881.5000000000002, 2701.0, 192.5, 247.5]","[881.5000000000002, 2701.0, 192.5, 247.5]",1,0.000000,0.000000,1.000000,1,1,0
402,402.png,0,10,T11,9,T10,0,"[665.3170731707318, 209.6341463414634, 295.3658536585365, 246.58536585365852]",,0,,,,0,0,0
402,402.png,1,11,T12,10,T11,0,"[609.2195121951221, 455.9756097560975, 329.512195121951, 270.9756097560975]","[665.3170731707318, 209.6341463414634, 295.3658536585365, 246.58536585365852]",1,62.000000,90.000000,0.000412,0,0,0
402,402.png,2,12,L1,11,T12,0,"[563.2631578947367, 731.3157894736842, 320.52631578947376, 260.0]","[609.2195121951221, 455.9756097560975, 329.512195121951, 270.9756097560975]",1,52.750000,85.250000,0.000000,0,0,0
402,402.png,3,13,L2,12,L1,0,"[502.7368421052629, 1007.6315789473683, 336.3157894736846, 260.0]","[563.2631578947367, 731.3157894736842, 320.52631578947376, 260.0]",1,57.750000,88.250000,0.000000,0,0,0
402,402.png,4,14,L3,13,L2,0,"[468.52631578947376, 1315.5263157894735, 312.6315789473683, 252.1052631578948]","[502.7368421052629, 1007.6315789473683, 336.3157894736846, 260.0]",1,60.500000,93.500000,0.000000,0,0,0
